cnes,codigo_ibge,municipio,regiao_covid,codigo_regiao_covid,latitude,longitude,data_atualizacao,leitos_total,leitos_internacoes,leitos_covid,lotacao,leitos_disponiveis,semana_epidemiologica,hospital
2246813,4307500,Espumoso,PASSO FUNDO - R17 R18 R19,14,-28.7251043,-52.8473689,2020-07-11,5,4,3,0.8,1,28,Hospital Notre Dame Sao Sebastiao
2241102,4313201,Nova Petrópolis,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.3750013,-51.1179405,2020-07-11,0,0,0,NA,0,28,Hospital Nova Petropolis
2252244,4321451,Teutônia,LAJEADO - R29 R30,20,-29.4724772,-51.8101262,2020-07-11,0,0,0,NA,0,28,Hospital Ouro Branco
9309470,4300703,Anta Gorda,LAJEADO - R29 R30,20,-28.9711874,-52.0121776,2020-07-11,0,0,0,NA,0,28,Hospital Padre Catelli
2235447,4316204,Rondinha,PALMEIRA DAS MISSOES - R15 R20,12,-27.8168227,-52.9590247,2020-07-11,0,0,0,NA,0,28,Hospital Padre Eugenio
2232103,4303103,Cachoeirinha,PORTO ALEGRE - R09 R10,7,-29.9404253,-51.080429,2020-07-11,0,0,0,NA,0,28,Hospital Padre Jeremias
2254956,4313904,Panambi,IJUI - R13,10,-28.2900462,-53.4922884,2020-07-11,0,0,0,NA,0,28,Hospital Panambi
2261138,4314308,Pejuçara,IJUI - R13,10,-28.4249881,-53.6560255,2020-07-11,0,0,0,NA,0,28,Hospital Pejucara
2233320,4314506,Pinheiro Machado,PELOTAS - R21,15,-31.5786373,-53.3800994,2020-07-11,0,0,0,NA,0,28,Hospital Pinheiro Machado
2228610,4320206,Seberi,PALMEIRA DAS MISSOES - R15 R20,12,-27.4788345,-53.4055461,2020-07-11,0,0,0,NA,0,28,Hospital Pio Xii Seberi
2223546,4305108,Caxias Do Sul,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.16809,-51.1911753,2020-07-11,37,28,10,0.7567567567567568,9,28,Hospital Pompeia
5026253,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.0455812,-51.2167462,2020-07-11,7,7,3,1,0,28,Hospital Porto Alegre
3626245,4304606,Canoas,CANOAS - R08,6,-29.9064692,-51.1981252,2020-07-11,20,16,0,0.8,4,28,Hospital Pronto Socorro De Canoas Dep Nelson Marchezan
2232057,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.678175,-51.1154215,2020-07-11,17,9,2,0.5294117647058824,8,28,Hospital Regina Novo Hamburgo
9575936,4316907,Santa Maria,SANTA MARIA - R01 R02,1,-29.7056885,-53.8601243,2020-07-11,10,2,2,0.2,8,28,Hospital Regional De Santa Maria
2792974,4315701,Rio Pardo,SANTA CRUZ DO SUL - R28,19,-29.6698132,-52.7880567,2020-07-11,0,0,0,NA,0,28,Hospital Regional Do Vale Do Rio Pardo
7151888,4317509,Santo Ângelo,SANTO ANGELO - R11,8,-28.3107851,-54.2585867,2020-07-11,7,5,0,0.7142857142857143,2,28,Hospital Regional Unimed Missoes
7513151,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.1424567,-51.128573,2020-07-11,10,9,0,0.9,1,28,Hospital Restinga E Extremo Sul
2259850,4303301,Caibaté,SANTO ANGELO - R11,8,-28.3215197,-54.6314321,2020-07-11,0,0,0,NA,0,28,Hospital Roque Gonzales Caibate
2246783,4321006,Tapera,PASSO FUNDO - R17 R18 R19,14,-28.6284607,-52.8697624,2020-07-11,0,0,0,NA,0,28,Hospital Roque Gonzales Tapera
2228548,4303400,Caiçara,PALMEIRA DAS MISSOES - R15 R20,12,-27.2744611,-53.4313115,2020-07-11,0,0,0,NA,0,28,Hospital S Roque Caicara
2227908,4319505,São Sebastião Do Caí,CANOAS - R08,6,-29.588953,-51.369389,2020-07-11,5,4,4,0.8,1,28,Hospital Sagrada Familia
2234432,4306908,Encruzilhada Do Sul,CACHOEIRA DO SUL - R27,18,-30.5410173,-52.5236472,2020-07-11,0,0,0,NA,0,28,Hospital Santa Barbara
2263890,4316709,Santa Bárbara Do Sul,CRUZ ALTA - R12,9,-28.3641834,-53.260316499,2020-07-11,0,0,0,NA,0,28,Hospital Santa Barbara Beneficente
2248190,4322400,Uruguaiana,URUGUAIANA - R03,2,-29.7730711,-57.0840115,2020-07-11,16,8,0,0.5,8,28,Hospital Santa Casa De Uruguaiana
2254964,4316808,Santa Cruz Do Sul,SANTA CRUZ DO SUL - R28,19,-29.7201618,-52.4265395,2020-07-11,30,17,6,0.5666666666666667,13,28,Hospital Santa Cruz
2249545,4308706,Gaurama,ERECHIM - R16,13,-27.5861717,-52.100811099,2020-07-11,0,0,0,NA,0,28,Hospital Santa Isabel
2252082,4315156,Progresso,LAJEADO - R29 R30,20,-29.2406935,-52.3062377,2020-07-11,0,0,0,NA,0,28,Hospital Santa Isabel Progresso
2246872,4304903,Casca,PASSO FUNDO - R17 R18 R19,14,-28.5660317,-51.9759275,2020-07-11,0,0,0,NA,0,28,Hospital Santa Lucia Casca
2263823,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.6395061,-53.6042072,2020-07-11,12,6,1,0.5,6,28,Hospital Santa Lucia Ltda
2235315,4310850,Jaboticaba,PALMEIRA DAS MISSOES - R15 R20,12,-27.6320293,-53.2768597,2020-07-11,0,0,0,NA,0,28,Hospital Santa Rita D Jaboticaba
2234424,4301206,Arroio Do Tigre,CACHOEIRA DO SUL - R27,18,-29.3348968,-53.0919751,2020-07-11,0,0,0,NA,0,28,Hospital Santa Rosa De Lima
2259931,4309506,Guarani Das Missões,SANTO ANGELO - R11,8,-28.1481825,-54.5604458,2020-07-11,0,0,0,NA,0,28,Hospital Santa Teresa Guarani Das Missoes
2252228,4306809,Encantado,LAJEADO - R29 R30,20,-29.238104399,-51.8681223,2020-07-11,5,4,3,0.8,1,28,Hospital Santa Teresinha Encantado
2247046,4313607,Paim Filho,PASSO FUNDO - R17 R18 R19,14,-27.7080073,-51.7634931,2020-07-11,0,0,0,NA,0,28,Hospital Santa Terezinha Paim Filho
2228580,4313805,Palmitinho,PALMEIRA DAS MISSOES - R15 R20,12,-27.3566029,-53.5566134,2020-07-11,0,0,0,NA,0,28,Hospital Santa Terezinha Palmitinho
2250675,4304309,Cândido Godói,SANTA ROSA - R14,11,-27.9397796,-54.7192376,2020-07-11,0,0,0,NA,0,28,Hospital Santo Afonso
2259907,4317509,Santo Ângelo,SANTO ANGELO - R11,8,-28.3055185,-54.2636225,2020-07-11,19,10,2,0.5263157894736842,9,28,Hospital Santo Angelo
2246740,4320909,Tapejara,PASSO FUNDO - R17 R18 R19,14,-28.0630106,-52.0093334,2020-07-11,0,0,0,NA,0,28,Hospital Santo Antonio_2246740
2244322,4319604,São Sepé,SANTA MARIA - R01 R02,1,-30.1697615,-53.5644974,2020-07-11,0,0,0,NA,0,28,Hospital Santo Antonio_2244322
2244330,4318101,São Francisco De Assis,SANTA MARIA - R01 R02,1,-29.5575254,-55.1266774,2020-07-11,0,0,0,NA,0,28,Hospital Santo Antonio_2244330
2249626,4307559,Estação,ERECHIM - R16,13,-27.9131118,-52.2572281,2020-07-11,0,0,0,NA,0,28,Hospital Santo Antonio Estacao
2259974,4316303,Roque Gonzales,SANTO ANGELO - R11,8,-28.1297694,-55.026354899,2020-07-11,0,0,0,NA,0,28,Hospital Santo Antonio Roque Gonzales
5384117,4321402,Tenente Portela,PALMEIRA DAS MISSOES - R15 R20,12,-27.3703857,-53.7584478,2020-07-11,15,11,3,0.7333333333333333,4,28,Hospital Santo Antonio Tenente Portela
2240335,4307906,Farroupilha,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.2284995,-51.3442567,2020-07-11,20,7,6,0.35,13,28,Hospital Sao Carlos
2261081,4301503,Augusto Pestana,IJUI - R13,10,-28.5177077,-53.9887715,2020-07-11,0,0,0,NA,0,28,Hospital Sao Francisco
2244292,4316907,Santa Maria,SANTA MARIA - R01 R02,1,-29.696577,-53.7928264,2020-07-11,10,2,0,0.2,8,28,Hospital Sao Francisco De Assis_2244292
2227762,4314050,Parobé,TAQUARA - R06,4,-29.624977,-50.838463,2020-07-11,10,3,3,0.3,7,28,Hospital Sao Francisco De Assis_2227762
2227770,4318200,São Francisco De Paula,TAQUARA - R06,4,-29.4481046,-50.583489,2020-07-11,0,0,0,NA,0,28,Hospital Sao Francisco De Paula
2228629,4300646,Ametista Do Sul,PALMEIRA DAS MISSOES - R15 R20,12,-27.3661381,-53.1769427,2020-07-11,0,0,0,NA,0,28,Hospital Sao Gabriel Ametista Do Sul
2252074,4306205,Cruzeiro Do Sul,LAJEADO - R29 R30,20,-29.5133382,-51.9852926,2020-07-11,0,0,0,NA,0,28,Hospital Sao Gabriel Arcanjo
2238810,4320305,Selbach,CRUZ ALTA - R12,9,-28.6277517,-52.953576899,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jacob
2241161,4313300,Nova Prata,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.786546,-51.611529,2020-07-11,0,0,0,NA,0,28,Hospital Sao Joao Batista
2252112,4313003,Nova Bréscia,LAJEADO - R29 R30,20,-29.2148515,-52.0225141,2020-07-11,0,0,0,NA,0,28,Hospital Sao Joao Batista Nova Brescia
9016554,4320701,Sobradinho,CACHOEIRA DO SUL - R27,18,-29.4130959,-53.0263711,2020-07-11,0,0,0,NA,0,28,Hospital Sao Joao Evangelista_9016554
2234475,4320263,Segredo,CACHOEIRA DO SUL - R27,18,-29.3415335,-52.9791961,2020-07-11,0,0,0,NA,0,28,Hospital Sao Joao Evangelista_2234475
2246767,4316600,Sananduva,PASSO FUNDO - R17 R18 R19,14,-27.9497914,-51.8079946,2020-07-11,0,0,0,NA,0,28,Hospital Sao Joao Sananduva
2241072,4300802,Antônio Prado,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.8553936,-51.2853644,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose_2241072
2224607,4313656,Palmares Do Sul,CAPAO DA CANOA - R04 R05,3,-30.2590273,-50.5127464,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose_2224607
9563873,4321303,Taquari,LAJEADO - R29 R30,20,-29.8029902,-51.8666378,2020-07-11,10,4,2,0.4,6,28,Hospital Sao Jose_9563873
2260069,4309001,Giruá,SANTA ROSA - R14,11,-28.0304967,-54.3464567,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose_2260069
2246791,4318606,São José Do Ouro,PASSO FUNDO - R17 R18 R19,14,-27.7735986,-51.6023508,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose_2246791
2252198,4301008,Arroio Do Meio,LAJEADO - R29 R30,20,-29.4020538,-51.9468039,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose Arroio Do Meio
2235307,4305306,Chapada,PALMEIRA DAS MISSOES - R15 R20,12,-28.0549142,-53.0657697,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose Chapada
2246937,4306304,David Canabarro,PASSO FUNDO - R17 R18 R19,14,-28.3883611,-51.8487951,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose David Canabarro
6844138,4306403,Dois Irmãos,NOVO HAMBURGO - R07,5,-29.5885697,-51.0878995,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose De Dois Irmaos Ibsaude
2232189,4310801,Ivoti,NOVO HAMBURGO - R07,5,-29.591866999,-51.160199,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose Ivoti
2247038,4312203,Maximiliano De Almeida,PASSO FUNDO - R17 R18 R19,14,-27.6370888,-51.798984399,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose Maximiliano De Almeida
2250810,4315008,Porto Lucena,SANTA ROSA - R14,11,-27.8515287,-55.0173235,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose Porto Lucena Rs
2228734,4315909,Rodeio Bonito,PALMEIRA DAS MISSOES - R15 R20,12,-27.4715771,-53.1687982,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose Rodeio Bonito
2252066,4320453,Sério,LAJEADO - R29 R30,20,-29.3847921,-52.254972,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose Serio
2246805,4320503,Sertão,PASSO FUNDO - R17 R18 R19,14,-28.0051341,-52.2974988,2020-07-11,0,0,0,NA,0,28,Hospital Sao Jose Sertao
9131981,4311809,Marau,PASSO FUNDO - R17 R18 R19,14,-28.454024,-52.2002737,2020-07-11,0,0,0,NA,0,28,Hospital Sao Lucas
2262568,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.0552377,-51.1733809,2020-07-11,59,37,19,0.6271186440677966,22,28,Hospital Sao Lucas Da Pucrs
2224615,4312500,Mostardas,CAPAO DA CANOA - R04 R05,3,-31.1047473,-50.917077799,2020-07-11,0,0,0,NA,0,28,Hospital Sao Luiz_2224615
2262002,4306601,Dom Pedrito,BAGE - R22,16,-30.9814187,-54.6699036,2020-07-11,10,1,0,0.1,9,28,Hospital Sao Luiz_2262002
2259893,4318903,São Luiz Gonzaga,SANTO ANGELO - R11,8,-28.4070207,-54.9629367,2020-07-11,0,0,0,NA,0,28,Hospital Sao Luiz Gonzaga
2259877,4319158,São Miguel Das Missões,SANTO ANGELO - R11,8,-28.5465308,-54.549873299,2020-07-11,0,0,0,NA,0,28,Hospital Sao Miguel Arcanjo
2248271,4310603,Itaqui,URUGUAIANA - R03,2,-29.1369542,-56.5400327,2020-07-11,0,0,0,NA,0,28,Hospital Sao Patricio De Itaqui
3819590,4311304,Lagoa Vermelha,PASSO FUNDO - R17 R18 R19,14,-28.2083053,-51.5259921,2020-07-11,0,0,0,NA,0,28,Hospital Sao Paulo
2257645,4308607,Garibaldi,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.254977099,-51.5295873,2020-07-11,10,7,5,0.7,3,28,Hospital Sao Pedro
2241129,4302352,Bom Princípio,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.4899504,-51.3567995,2020-07-11,0,0,0,NA,0,28,Hospital Sao Pedro Canisio
2241137,4304804,Carlos Barbosa,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.2997652,-51.4976349,2020-07-11,0,0,0,NA,0,28,Hospital Sao Roque_2241137
2249499,4320602,Severiano De Almeida,ERECHIM - R16,13,-27.434151,-52.1152211,2020-07-11,0,0,0,NA,0,28,Hospital Sao Roque_2249499
2249510,4308904,Getúlio Vargas,ERECHIM - R16,13,-27.8841289,-52.2231404,2020-07-11,0,0,0,NA,0,28,Hospital Sao Roque De Getulio Vargas
2227681,4316501,Salvador Do Sul,CANOAS - R08,6,-29.4387592,-51.511565,2020-07-11,0,0,0,NA,0,28,Hospital Sao Salvador
2236370,4322608,Venâncio Aires,SANTA CRUZ DO SUL - R28,19,-29.6077083,-52.1911062,2020-07-11,18,11,3,0.6111111111111112,7,28,Hospital Sao Sebastiao Martir
2246988,4314100,Passo Fundo,PASSO FUNDO - R17 R18 R19,14,-28.2599682,-52.4138322,2020-07-11,62,55,19,0.8870967741935484,7,28,Hospital Sao Vicente De Paulo_2246988
2250837,4321808,Três De Maio,SANTA ROSA - R14,11,-27.780487,-54.236862,2020-07-11,6,5,0,0.8333333333333334,1,28,Hospital Sao Vicente De Paulo_2250837
2257815,4313508,Osório,CAPAO DA CANOA - R04 R05,3,-29.8865626,-50.2657451,2020-07-11,10,5,5,0.5,5,28,Hospital Sao Vicente De Paulo_2257815
2245663,4314100,Passo Fundo,PASSO FUNDO - R17 R18 R19,14,-28.259612,-52.4106526,2020-07-11,10,6,0,0.6,4,28,Hospital Sao Vicente De Paulo_2245663
2232154,4319901,Sapiranga,NOVO HAMBURGO - R07,5,-29.6407108,-51.0069707,2020-07-11,15,12,6,0.8,3,28,Hospital Sapiranga
2223597,4305108,Caxias Do Sul,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.1648849,-51.1794583,2020-07-11,10,7,1,0.7,3,28,Hospital Saude
2236346,4320677,Sinimbu,SANTA CRUZ DO SUL - R28,19,-29.5350055,-52.521335,2020-07-11,0,0,0,NA,0,28,Hospital Sinimbu
2241021,4302105,Bento Gonçalves,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.1663142,-51.514410299,2020-07-11,50,36,26,0.72,14,28,Hospital Tacchini
2793008,4321600,Tramandaí,CAPAO DA CANOA - R04 R05,3,-29.9919895,-50.1397006,2020-07-11,16,11,4,0.6875,5,28,Hospital Tramandai
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-07-11,10,8,5,0.8,2,28,Hospital Unimed_3213943
3506959,4310207,Ijuí,IJUI - R13,10,-28.3904233,-53.904507,2020-07-11,6,1,1,0.16666666666666666,5,28,Hospital Unimed_3506959
6131913,4309308,Guaíba,PORTO ALEGRE - R09 R10,7,-30.1531615,-51.3406861,2020-07-11,6,1,1,0.16666666666666666,5,28,Hospital Unimed_6131913
3356868,4305108,Caxias Do Sul,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.164729899,-51.2008665,2020-07-11,30,25,9,0.8333333333333334,5,28,Hospital Unimed Caxias Do Sul
2249669,4307005,Erechim,ERECHIM - R16,13,-27.6525485,-52.2661826,2020-07-11,0,0,0,NA,0,28,Hospital Unimed Erechim
9728317,4305108,Caxias Do Sul,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.1641892,-51.2000766,2020-07-11,0,0,0,NA,0,28,Hospital Unimed Unidade Materno Infantil
2227959,4312401,Montenegro,CANOAS - R08,6,-29.6940969,-51.480275,2020-07-11,9,6,3,0.6666666666666666,3,28,Hospital Unimed Vale Do Cai
3508528,4304606,Canoas,CANOAS - R08,6,-29.887173399999998,-51.1629308,2020-07-11,40,38,19,0.95,2,28,Hospital Universitario
2707675,4315602,Rio Grande,PELOTAS - R21,15,-32.0291779,-52.1028538,2020-07-11,6,4,1,0.6666666666666666,2,28,Hospital Universitario Dr Miguel Riet Correa Jr
2261995,4301602,Bagé,BAGE - R22,16,-31.3330647,-54.1026398,2020-07-11,0,0,0,NA,0,28,Hospital Universitario Urcamp
2236338,4322533,Vale Do Sol,SANTA CRUZ DO SUL - R28,19,-29.6048672,-52.6877456,2020-07-11,0,0,0,NA,0,28,Hospital Vale Do Sol
2236354,4322707,Vera Cruz,SANTA CRUZ DO SUL - R28,19,-29.716882,-52.5005331,2020-07-11,0,0,0,NA,0,28,Hospital Vera Cruz
2254611,4317202,Santa Rosa,SANTA ROSA - R14,11,-27.866842,-54.485049,2020-07-11,10,8,0,0.8,2,28,Hospital Vida Saude_2254611
3017060,4317202,Santa Rosa,SANTA ROSA - R14,11,-27.8706817,-54.4801558,2020-07-11,20,8,5,0.4,12,28,Hospital Vida Saude_3017060
2223562,4305108,Caxias Do Sul,CAXIAS DO SUL - R23 R24 R25 R26,17,-29.1553105,-51.1790779,2020-07-11,18,15,9,0.8333333333333334,3,28,Hospital Virvi Ramos
2778718,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.0369016,-51.2092717,2020-07-11,24,17,0,0.7083333333333334,7,28,Hps
2244306,4316907,Santa Maria,SANTA MARIA - R01 R02,1,-29.7109597,-53.716551499,2020-07-11,24,21,4,0.875,3,28,Husm Hospital Universitario De Santa Maria
2237849,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.0491015,-51.209,2020-07-11,51,40,2,0.7843137254901961,11,28,Instituto De Cardiologia
5223962,4323002,Viamão,PORTO ALEGRE - R09 R10,7,-30.0803851,-51.0299389,2020-07-11,25,23,3,0.92,2,28,Instituto De Cardiologia Hospital Viamao
2244152,4311106,Jaguari,SANTA MARIA - R01 R02,1,-29.4948681,-54.6910955,2020-07-11,0,0,0,NA,0,28,Irdesi De Jaguari
2237253,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.0303454,-51.222606199,2020-07-11,101,86,28,0.8514851485148515,15,28,Irmandade Da Santa Casa De Misericordia De Porto Alegre
2233398,4317301,Santa Vitória Do Palmar,PELOTAS - R21,15,-33.5232092,-53.3735146,2020-07-11,0,0,0,NA,0,28,Irmandade S Casa De Misericordia De S V Palmar
5395194,4317103,Sant'ana Do Livramento,URUGUAIANA - R03,2,-30.898826199,-55.5297087,2020-07-11,6,6,0,1,0,28,Prontomed Cti Centro De Tratamento Intensivo Ltda
2248328,4300406,Alegrete,URUGUAIANA - R03,2,-29.774932399,-55.7911059,2020-07-11,18,13,4,0.7222222222222222,5,28,Santa Casa De Alegrete
2261987,4301602,Bagé,BAGE - R22,16,-31.3263462,-54.1110567,2020-07-11,30,14,1,0.4666666666666667,16,28,Santa Casa De Caridade De Bage
2233401,4311007,Jaguarão,PELOTAS - R21,15,-32.5644679,-53.3715749,2020-07-11,0,0,0,NA,0,28,Santa Casa De Caridade Jaguarao
2233312,4318804,São Lourenço Do Sul,PELOTAS - R21,15,-31.3653776,-51.9782608,2020-07-11,0,0,0,NA,0,28,Santa Casa De Miseric S Lourenco Do Sul
2248220,4317103,Sant'ana Do Livramento,URUGUAIANA - R03,2,-30.8899093,-55.5380401,2020-07-11,10,9,0,0.9,1,28,Santa Casa De Misericordia
2233428,4301305,Arroio Grande,PELOTAS - R21,15,-32.2310377,-53.084156,2020-07-11,0,0,0,NA,0,28,Santa Casa De Misericordia De Arroio Grande
2233339,4314209,Pedro Osório,PELOTAS - R21,15,-31.8648808,-52.8217612,2020-07-11,0,0,0,NA,0,28,Santa Casa De Misericordia De Pedro Osorio
2253054,4314407,Pelotas,PELOTAS - R21,15,-31.7664059,-52.3452916,2020-07-11,17,16,0,0.9411764705882353,1,28,Santa Casa De Misericordia De Pelotas
2248204,4318309,São Gabriel,URUGUAIANA - R03,2,-30.3345252,-54.321033,2020-07-11,15,17,7,1.1333333333333333,-2,28,Santa Casa De Sao Gabriel
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-07-11,29,21,6,0.7241379310344828,8,28,Santa Casa Do Rio Grande
9142118,4307005,Erechim,ERECHIM - R16,13,-27.636712,-52.282709999,2020-07-11,0,0,0,NA,0,28,Santa Monica Hospital
2252147,4315800,Roca Sales,LAJEADO - R29 R30,20,-29.284,-51.868,2020-07-11,0,0,0,NA,0,28,Sociedade Beneficente Roque Gonzales
2235366,4321956,Trindade Do Sul,PALMEIRA DAS MISSOES - R15 R20,12,-27.5243826,-52.8961061,2020-07-11,0,0,0,NA,0,28,Sociedade Cultural E Beneficente Santa Rosa De Lima
2252295,4314407,Pelotas,PELOTAS - R21,15,-31.7567418,-52.3375577,2020-07-11,20,12,1,0.6,8,28,Sociedade Portuguesa De Beneficencia
2253046,4314407,Pelotas,PELOTAS - R21,15,-31.7610993,-52.3418289,2020-07-11,20,17,0,0.85,3,28,Ucpel Hospital Universitario Sao Francisco De Paula
2234467,4314027,Paraíso Do Sul,SANTA MARIA - R01 R02,1,-29.670885,-53.1419381,2020-07-11,0,0,0,NA,0,28,Unidade Mista Hospital Paraiso
2249502,4300901,Aratiba,ERECHIM - R16,13,-27.4002458,-52.3083046,2020-07-10,0,0,0,NA,0,28,Acha Aratiba
5230241,4312906,Nova Bassano,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.7353539,-51.7011814,2020-07-10,0,0,0,NA,0,28,Aconsel
6295320,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.0870935,-51.2063809,2020-07-10,10,6,0,0.6,4,28,Aesc Hospital Santa Ana
6953689,4306502,Dom Feliciano,PORTO ALEGRE - R09 R10,7,-30.7049242,-52.1084924,2020-07-10,0,0,0,NA,0,28,Asdomf
5699525,4302907,Cacequi,SANTA MARIA - R01 R02,1,-29.8748182,-54.8248249,2020-07-10,0,0,0,NA,0,28,Asso
2235382,4305900,Coronel Bicaco,PALMEIRA DAS MISSOES - R15 R20,12,-27.7901779,-53.6718623,2020-07-10,0,0,0,NA,0,28,Assoc Hosp Santo Antonio De Padua
7607547,4309605,Horizontina,SANTA ROSA - R14,11,-27.6290843,-54.3009558,2020-07-10,0,0,0,NA,0,28,Associacao Beneficente Oswaldo Cruz De Horizontina
2263831,4315354,Quinze De Novembro,CRUZ ALTA - R12,9,-28.7428759,-53.0918892,2020-07-10,0,0,0,NA,0,28,Associacao Hospitalar 15 De Novembro
2235420,4316105,Ronda Alta,PALMEIRA DAS MISSOES - R15 R20,12,-27.7828504,-52.8018207,2020-07-10,0,0,0,NA,0,28,Associacao Hospitalar De Ronda Alta
2793237,4309407,Guaporé,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.8483221,-51.8857884,2020-07-10,0,0,0,NA,0,28,Associacao Hospitalar Manoel Francisco Guerreiro
2249618,4311908,Marcelino Ramos,ERECHIM - R16,13,-27.468112,-51.9100081,2020-07-10,0,0,0,NA,0,28,Associacao Hospitalar Marcelinense
2693801,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.1194289,-51.2077738,2020-07-10,20,17,2,0.85,3,28,Associacao Hospitalar Vila Nova
5729297,4322301,Tuparendi,SANTA ROSA - R14,11,-27.7605412,-54.4804599,2020-07-10,0,0,0,NA,0,28,Cams
2244209,4314472,Pinhal Grande,SANTA MARIA - R01 R02,1,-29.345626,-53.304164099,2020-07-10,0,0,0,NA,0,28,Casa De Saude Sao Jose
2233371,4318804,São Lourenço Do Sul,PELOTAS - R21,15,-31.2991292,-52.1586867,2020-07-10,0,0,0,NA,0,28,Centro De Saude Sao Joao Da Reserva
3913392,4317103,Sant'ana Do Livramento,URUGUAIANA - R03,2,-30.898826199,-55.5297087,2020-07-10,0,0,0,NA,0,28,Centro Hospitalar Santanense Ltda
2253690,4314407,Pelotas,PELOTAS - R21,15,-31.7549048,-52.335001299,2020-07-10,6,4,0,0.6666666666666666,2,28,Clinicanp
7701942,4314407,Pelotas,PELOTAS - R21,15,-31.7484048,-52.3321617,2020-07-10,0,0,0,NA,0,28,Complexo De Saude Unimed Pelotas Rs
2232146,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6751228,-51.1319975,2020-07-10,30,30,21,1,0,28,Fundacao De Saude Publica De Novo Hamburgo Fsnh
2232030,4307708,Esteio,CANOAS - R08,6,-29.8392219,-51.1614894,2020-07-10,14,7,3,0.5,7,28,Fundacao De Saude Publica Sao Camilo De Esteio
6560830,4320701,Sobradinho,CACHOEIRA DO SUL - R27,18,-29.420103,-53.0286941,2020-07-10,0,0,0,NA,0,28,Fundacao Dr Homero Lima Menezes
2248247,4315305,Quaraí,URUGUAIANA - R03,2,-30.3788434,-56.460835,2020-07-10,0,0,0,NA,0,28,Fundacao Hospitalar De Caridade De Quarai
2257564,4316006,Rolante,TAQUARA - R06,4,-29.6531588,-50.575823,2020-07-10,0,0,0,NA,0,28,Fundacao Hospitalar De Rolante
2232162,4320008,Sapucaia Do Sul,CANOAS - R08,6,-29.8235127,-51.1658661,2020-07-10,17,17,7,1,0,28,Fundacao Hospitalar De Sapucaia Do Sul
2707918,4307005,Erechim,ERECHIM - R16,13,-27.6360277,-52.2829188,2020-07-10,26,15,5,0.5769230769230769,11,28,Fundacao Hospitalar Santa Terezinha De Erechim
5602742,4303608,Cambará Do Sul,TAQUARA - R06,4,-29.0499559,-50.1446987,2020-07-10,0,0,0,NA,0,28,Fundacao Hospitalar Sao Jose
2262029,4311502,Lavras Do Sul,BAGE - R22,16,-30.8161333,-53.901673499,2020-07-10,0,0,0,NA,0,28,Fundacao Medico Hospitalar
2237156,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.0979336,-51.2511144,2020-07-10,20,3,1,0.15,17,28,Hbmpa
6424236,4318408,São Jerônimo,PORTO ALEGRE - R09 R10,7,-29.9594125,-51.7164999,2020-07-10,0,0,0,NA,0,28,Hcsj Hospital De Caridade Sao Jeronimo
